,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
2/24/2019,Rome,IT,0.1,7.4,28.5,11.0,30.0,0.2
2/24/2019,Saint Paul,US,2.3,4.7,31.2,13.0,42.0,1.5
2/24/2019,Saint-Denis,RE,0.1,2.0,15.2,12.0,32.0,0.5
2/24/2019,Saitama,JP,4.5,10.2,30.4,20.0,65.0,2.9
2/24/2019,Samsun,TR,5.2,12.8,15.5,31.0,34.0,4.6
2/24/2019,Samut Prakan,TH,0.1,6.4,8.7,30.0,61.0,3.2
2/24/2019,Santiago,CL,4.6,10.9,16.0,36.0,47.0,10.3
2/24/2019,Sapporo,JP,3.4,13.0,27.2,10.0,34.0,1.5
2/24/2019,Sarajevo,BA,2.9,6.0,35.4,25.0,65.0,14.7
2/24/2019,Sejong,KR,7.8,24.1,24.8,56.0,142.0,5.8
2/24/2019,Sendai,JP,0.2,12.1,25.6,17.0,57.0,20.0
2/24/2019,Seongnam-si,KR,6.7,31.5,16.0,50.0,109.0,5.8
2/24/2019,Seoul,KR,8.9,42.6,21.6,55.0,132.0,8.6
2/24/2019,Shanghai,CN,10.9,32.0,28.1,86.0,182.0,4.6
2/24/2019,Shantou,CN,9.1,7.4,14.7,13.0,46.0,4.1
2/24/2019,Shenyang,CN,9.1,22.4,18.7,63.0,134.0,12.2
2/24/2019,Shenzhen,CN,9.0,11.0,10.2,13.0,38.0,1.6
2/24/2019,Shijiazhuang,CN,0.1,35.7,13.0,166.0,254.0,15.8
2/24/2019,Shizuoka,JP,2.3,5.6,29.6,15.0,50.0,1.5
2/24/2019,Skopje,MK,0.1,2.7,21.4,23.0,60.0,0.5
2/24/2019,Strasbourg,FR,0.1,16.5,21.6,17.0,38.0,1.1
2/24/2019,Suncheon,KR,5.6,15.8,29.6,32.0,76.0,5.8
2/24/2019,Surrey,CA,0.1,3.9,9.9,6.0,9.0,0.2
2/24/2019,Suwon,KR,6.7,29.7,33.6,58.0,144.0,7.2
2/24/2019,Suzhou,CN,13.6,33.0,11.0,118.0,197.0,6.6
2/24/2019,Swansea,GB,4.0,12.4,12.2,42.0,99.0,1.1
2/24/2019,Sydney,AU,1.2,1.9,16.0,18.0,27.0,1.5
2/24/2019,Szeged,HU,5.0,3.9,11.1,13.0,37.0,3.7
2/24/2019,São José dos Campos,BR,2.8,4.6,15.9,17.0,42.0,1.6
2/24/2019,São Paulo,BR,4.6,11.9,15.9,17.0,50.0,1.1
2/24/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/24/2019,Taichung,TW,5.2,13.0,17.6,14.0,38.0,2.9
2/24/2019,Tainan,TW,5.4,13.9,16.8,30.0,65.0,2.9
2/24/2019,Taipei,TW,5.2,13.9,32.0,14.0,34.0,2.9
2/24/2019,Taitung City,TW,4.3,3.8,22.4,10.0,25.0,2.9
2/24/2019,Taiyuan,CN,18.1,43.5,6.1,120.0,189.0,34.5
2/24/2019,Takamatsu,JP,3.4,7.5,27.2,16.0,57.0,2.9
2/24/2019,Talca,CL,4.5,5.8,11.2,25.0,15.0,0.9
2/24/2019,Taoyuan City,TW,5.2,14.9,32.8,13.0,38.0,2.9
2/24/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/24/2019,Tepic,MX,5.6,13.2,10.2,46.0,50.0,9.5
2/24/2019,Thiruvananthapuram,IN,4.9,2.6,27.5,52.0,85.0,1.8
2/24/2019,Tokyo,JP,3.4,11.2,33.6,19.0,61.0,2.9
2/24/2019,Toluca,MX,5.8,13.2,28.1,45.0,70.0,7.2
2/24/2019,Toyama,JP,3.4,6.5,23.3,20.0,63.0,1.5
2/24/2019,Trabzon,TR,3.8,18.8,27.3,45.0,87.0,5.6
2/24/2019,Tucson,US,3.4,10.7,23.3,14.0,25.0,0.2
2/24/2019,Ulan Bator,MN,0.2,9.6,7.8,81.0,191.0,6.6
2/24/2019,Ulsan,KR,6.7,21.3,26.4,36.0,80.0,7.2
2/24/2019,Utrecht,NL,2.6,17.2,7.4,23.0,67.0,1.3
2/24/2019,Utsunomiya,JP,3.4,10.2,20.0,20.0,65.0,1.5
2/24/2019,Vancouver,CA,0.1,4.2,9.2,5.0,11.0,0.3
2/24/2019,Vereeniging,ZA,4.4,3.7,9.0,17.0,61.0,1.6
2/24/2019,Visakhapatnam,IN,6.0,25.4,4.4,88.0,94.0,10.1
2/24/2019,Wakayama,JP,5.6,8.4,30.4,19.0,61.0,2.9
2/24/2019,Warsaw,PL,5.9,9.5,19.2,33.0,87.0,3.9
2/24/2019,Wollongong,AU,2.3,1.9,15.2,22.0,31.0,7.2
2/24/2019,Wrocław,PL,5.4,16.7,15.0,38.0,86.0,5.2
2/24/2019,Wuxi,CN,16.3,27.5,9.0,108.0,188.0,7.1
2/24/2019,Xiamen,CN,5.8,6.4,31.7,6.0,17.0,2.1
2/24/2019,Xining,CN,10.0,11.0,32.9,49.0,95.0,6.1
2/24/2019,Xinxiang,CN,18.4,45.3,9.8,156.0,258.0,13.2
2/24/2019,Xi’an,CN,13.6,27.5,26.4,129.0,216.0,8.7
2/24/2019,Xuchang,CN,12.7,29.8,22.8,128.0,228.0,5.6
2/24/2019,Yazd,IR,0.0,0.0,0.0,0.0,100.0,0.0
2/24/2019,Yeosu,KR,5.6,14.9,24.8,32.0,78.0,7.2
2/24/2019,Yinchuan,CN,13.6,24.7,24.8,76.0,151.0,13.7
2/24/2019,Yokohama,JP,3.4,7.5,35.2,17.0,57.0,2.9
2/24/2019,Yunfu,CN,8.5,5.1,13.9,20.0,42.0,4.1
2/24/2019,Zenica,BA,5.7,4.2,26.0,30.0,46.0,31.0
2/24/2019,Zhengzhou,CN,10.8,34.8,22.4,135.0,237.0,7.1
2/24/2019,Zhuzhou,CN,5.5,14.7,11.4,35.0,89.0,4.6
2/24/2019,Ürümqi,CN,10.0,12.8,20.8,32.0,114.0,2.6
2/24/2019,İzmit,TR,19.1,11.3,17.6,12.0,30.0,4.2
2/24/2019,Łódź,PL,4.4,6.4,20.7,41.0,119.0,6.3
2/24/2019,Ōita,JP,4.5,5.6,32.8,12.0,50.0,4.3
2/25/2019,Adapazarı,TR,17.3,12.0,16.1,30.0,63.0,15.5
2/25/2019,Aguascalientes,MX,3.3,9.8,395.0,17.0,1.0,8.4
2/25/2019,Akita,JP,3.4,11.2,30.4,19.0,68.0,1.5
2/25/2019,Amsterdam,NL,5.9,28.8,2.5,31.0,78.0,1.9
2/25/2019,Andong,KR,6.7,22.3,16.0,60.0,151.0,8.6
2/25/2019,Ankara,TR,9.8,21.1,2.5,28.0,50.0,4.6
2/25/2019,Antwerpen,BE,0.1,30.2,2.5,34.0,74.0,2.1
2/25/2019,Anyang,CN,23.7,43.5,18.3,194.0,328.0,22.8
2/25/2019,Atlanta,US,2.3,6.5,30.4,6.0,16.0,1.5
2/25/2019,Bangkok,TH,0.1,6.4,8.7,31.0,70.0,1.1
2/25/2019,Beijing,CN,8.2,26.1,13.5,60.0,117.0,5.1
2/25/2019,Belfast,GB,1.4,18.3,13.0,31.0,91.0,1.6
2/25/2019,Belgrade,RS,8.7,16.1,14.3,38.0,98.0,4.8
2/25/2019,Bengaluru,IN,6.5,17.9,17.4,60.0,90.0,2.5
2/25/2019,Berlin,DE,0.1,28.3,8.0,28.0,76.0,1.7
2/25/2019,Bhopal,IN,4.1,14.7,10.0,99.0,100.0,9.8
2/25/2019,Bilbao,ES,0.1,23.8,12.6,42.0,80.0,6.6
2/25/2019,Bogotá,CO,6.4,7.8,6.1,39.0,77.0,0.6
2/25/2019,Brescia,IT,0.1,40.7,22.0,52.0,102.0,2.6
2/25/2019,Brisbane,AU,0.1,0.1,0.1,14.0,22.0,0.1
2/25/2019,Bristol,GB,2.6,19.8,1.2,38.0,91.0,2.1
2/25/2019,Brussels,BE,0.1,28.8,6.1,28.0,68.0,1.6
2/25/2019,Budapest,HU,7.2,21.6,3.9,41.0,79.0,1.9
2/25/2019,Bursa,TR,33.1,17.6,14.7,51.0,61.0,7.2
2/25/2019,Busan,KR,5.6,23.2,32.0,52.0,112.0,7.2
2/25/2019,Bydgoszcz,PL,4.8,10.4,14.1,38.0,90.0,3.0
2/25/2019,Calama,CL,2.6,2.4,1.1,30.0,13.0,1.5
2/25/2019,Cardiff,GB,2.6,23.8,3.3,45.0,122.0,2.1
2/25/2019,Changchun,CN,7.3,15.6,33.8,56.0,124.0,6.1
2/25/2019,Changsha,CN,8.2,20.6,12.2,47.0,124.0,4.1
2/25/2019,Changwon,KR,5.6,23.2,25.6,51.0,93.0,5.8
2/25/2019,Changzhou,CN,13.6,38.0,18.3,87.0,175.0,7.6
2/25/2019,Charleroi,BE,0.1,26.6,4.5,42.0,79.0,1.6
2/25/2019,Chengdu,CN,8.8,22.0,5.3,60.0,149.0,2.6
2/25/2019,Cheongju-si,KR,6.7,32.5,24.1,73.0,162.0,7.2
2/25/2019,Chiang Mai,TH,0.1,10.4,11.9,57.0,152.0,1.1
2/25/2019,Chiba,JP,4.5,22.3,19.2,18.0,55.0,2.9
2/25/2019,Chon Buri,TH,0.1,5.2,9.5,38.0,70.0,2.7
2/25/2019,Chongqing,CN,7.3,19.2,9.0,55.0,127.0,3.6
2/25/2019,Chuncheon,KR,7.8,23.2,16.8,58.0,117.0,4.3
2/25/2019,Concepción,CL,11.0,4.2,7.5,38.0,33.0,3.0
2/25/2019,Cuernavaca,MX,8.9,13.3,12.1,24.0,57.0,4.9
2/25/2019,Daegu,KR,7.8,23.2,29.6,53.0,112.0,5.8
2/25/2019,Daejeon,KR,6.7,26.0,19.2,60.0,139.0,7.2
2/25/2019,Darwin,AU,3.4,0.8,3.8,12.0,16.0,0.4
2/25/2019,Delhi,IN,8.9,24.2,8.1,112.0,168.0,8.3
2/25/2019,Denver,US,3.7,16.5,8.6,19.0,50.0,0.6
2/25/2019,Dongguan,CN,10.2,10.1,8.6,25.0,63.0,4.1
2/25/2019,Donostia / San Sebastián,ES,0.1,21.1,19.9,40.0,82.0,1.6
2/25/2019,Douliu,TW,4.9,11.2,28.9,42.0,65.0,4.3
2/25/2019,East London,ZA,4.1,1.4,5.3,16.0,34.0,24.4
2/25/2019,Edinburgh,GB,2.9,23.6,15.0,33.0,93.0,2.6
2/25/2019,Erzurum,TR,30.1,44.8,8.6,63.0,193.0,8.2
2/25/2019,Foshan,CN,10.9,17.4,3.3,30.0,63.0,3.1
2/25/2019,Fresno,US,2.8,9.3,19.2,19.0,40.0,1.5
2/25/2019,Fukuoka,JP,10.0,11.2,27.2,20.0,68.0,2.9
2/25/2019,Fushun,CN,7.3,17.9,14.7,59.0,112.0,10.2
2/25/2019,Fuzhou,CN,7.3,12.4,22.8,24.0,61.0,2.1
2/25/2019,Gasteiz / Vitoria,ES,0.1,25.6,12.6,46.0,82.0,2.1
2/25/2019,Gdańsk,PL,3.2,6.0,18.7,13.0,23.0,0.9
2/25/2019,Gent,BE,0.1,31.1,1.7,40.0,85.0,3.6
2/25/2019,Ghāziābād,IN,9.2,26.9,15.6,129.0,190.0,13.3
2/25/2019,Gifu-shi,JP,4.5,6.5,32.8,16.0,59.0,2.9
2/25/2019,Guadalajara,MX,6.0,10.0,13.6,25.0,46.0,3.4
2/25/2019,Guangzhou,CN,9.5,16.5,5.7,28.0,63.0,2.6
2/25/2019,Guiyang,CN,5.5,7.8,19.5,53.0,112.0,7.1
2/25/2019,Gwangju,KR,7.8,19.5,28.1,56.0,132.0,5.8
2/25/2019,Haarlem,NL,4.1,25.5,0.6,34.0,82.0,2.8
2/25/2019,Haifa,IL,3.4,6.2,30.1,41.0,71.0,1.5
2/25/2019,Haikou,CN,8.2,4.6,13.9,34.0,63.0,2.6
2/25/2019,Hamburg,DE,0.1,31.6,2.9,40.0,91.0,2.6
2/25/2019,Hangzhou,CN,13.6,40.3,3.7,108.0,185.0,7.1
2/25/2019,Harbin,CN,9.1,17.0,33.8,86.0,181.0,10.7
2/25/2019,Hefei,CN,10.9,38.9,64.9,96.0,179.0,4.1
2/25/2019,Hegang,CN,3.7,1.9,31.3,24.0,57.0,3.1
2/25/2019,Hiroshima,JP,4.5,12.1,20.0,20.0,63.0,4.3
2/25/2019,Hong Kong,HK,10.1,18.8,7.5,22.0,60.0,1.9
2/25/2019,Hsinchu,TW,4.5,10.2,26.4,25.0,59.0,2.9
2/25/2019,Hyderabad,IN,4.5,11.4,12.0,80.0,130.0,2.7
2/25/2019,Hāpur,IN,5.5,15.6,16.6,116.0,184.0,3.7
2/25/2019,Incheon,KR,7.8,21.3,25.6,55.0,122.0,7.2
2/25/2019,Indianapolis,US,2.0,9.3,28.1,10.0,19.0,1.5
2/25/2019,Istanbul,TR,14.7,10.4,23.6,19.0,58.0,2.1
2/25/2019,Jacksonville,US,1.9,3.2,16.3,14.0,22.0,0.6
2/25/2019,Jaipur,IN,7.6,12.2,19.1,71.0,107.0,5.4
2/25/2019,Jeju City,KR,5.6,12.1,42.4,35.0,82.0,2.9
2/25/2019,Jeonju,KR,7.8,17.6,28.1,69.0,160.0,8.6
2/25/2019,Jieyang,CN,10.0,9.6,11.0,27.0,65.0,5.1
2/25/2019,Jinan,CN,0.1,43.5,12.6,149.0,202.0,21.3
2/25/2019,Johannesburg,ZA,5.4,4.2,9.0,30.0,87.0,1.1
2/25/2019,Kagoshima,JP,3.4,8.4,18.4,14.0,50.0,4.3
2/25/2019,Kanazawa,JP,2.3,6.5,34.4,15.0,53.0,4.3
2/25/2019,Kaohsiung,TW,5.6,15.8,26.4,40.0,82.0,2.9
2/25/2019,Karaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2019,Katowice,PL,9.1,19.2,12.5,50.0,146.0,9.9
2/25/2019,Keelung,TW,3.8,4.7,35.2,21.0,38.0,1.5
2/25/2019,Kobe,JP,4.5,25.1,19.2,23.0,74.0,7.2
2/25/2019,Kochi,JP,5.6,5.6,17.6,12.0,50.0,1.5
2/25/2019,Kolkata,IN,5.9,25.8,10.9,79.0,156.0,4.7
2/25/2019,Kumamoto,JP,3.4,9.3,18.4,20.0,65.0,4.3
2/25/2019,Kunming,CN,6.7,10.1,32.1,49.0,95.0,6.6
2/25/2019,Kyoto,JP,4.5,17.6,25.6,20.0,65.0,4.3
2/25/2019,Kütahya,TR,9.0,17.4,6.5,58.0,78.0,19.8
2/25/2019,Lampang,TH,0.1,3.5,19.8,69.0,157.0,1.1
2/25/2019,Lanzhou,CN,6.4,17.0,22.8,66.0,127.0,8.2
2/25/2019,Las Vegas,US,0.1,8.0,9.8,16.0,36.0,0.6
2/25/2019,Leeds,GB,8.7,29.3,0.9,54.0,148.0,2.9
2/25/2019,Lhasa,CN,4.6,2.3,32.5,43.0,50.0,1.6
2/25/2019,Lima,PE,22.3,12.1,3.4,53.0,57.0,52.2
2/25/2019,Livorno,IT,0.1,33.0,35.8,18.0,42.0,2.2
2/25/2019,Liège,BE,0.1,26.6,3.7,36.0,60.0,1.6
2/25/2019,London,GB,12.9,37.8,1.7,46.0,107.0,4.5
2/25/2019,Macau,MO,5.5,14.7,3.9,48.0,83.0,1.5
2/25/2019,Madrid,ES,0.1,30.2,7.7,35.0,63.0,7.1
2/25/2019,Marseille,FR,0.1,19.2,8.0,41.0,81.0,0.9
2/25/2019,Matsuyama,JP,4.5,15.8,14.5,20.0,63.0,4.3
2/25/2019,Melbourne,AU,2.3,7.5,12.1,34.0,35.0,1.5
2/25/2019,Metz,FR,3.7,17.0,13.5,21.0,47.0,1.6
2/25/2019,Mexico City,MX,6.7,17.6,13.6,34.0,68.0,2.9
2/25/2019,Middelburg,ZA,3.3,9.2,9.4,22.0,55.0,1.1
2/25/2019,Milan,IT,0.1,60.0,9.4,57.0,132.0,3.6
2/25/2019,Miskolc,HU,9.4,12.6,6.4,53.0,120.0,8.0
2/25/2019,Mokpo,KR,10.0,11.2,31.2,58.0,139.0,5.8
2/25/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2019,Morelia,MX,7.2,11.3,16.5,20.0,52.0,6.7
2/25/2019,Mumbai,IN,17.7,16.6,13.6,86.0,134.0,13.8
2/25/2019,Muzaffarnagar,IN,7.5,14.6,15.2,101.0,169.0,7.2
2/25/2019,Nagoya,JP,5.6,14.9,28.1,19.0,63.0,2.9
2/25/2019,Naha,JP,5.6,6.5,32.8,9.0,17.0,1.5
2/25/2019,Nanchang,CN,8.2,20.6,17.1,75.0,156.0,4.1
2/25/2019,Nancy,FR,1.9,8.7,16.3,17.0,34.0,0.6
2/25/2019,Nanjing,CN,11.8,38.4,28.5,97.0,174.0,7.6
2/25/2019,Nanning,CN,9.1,12.4,11.8,40.0,95.0,4.1
2/25/2019,Nantes,FR,0.1,13.6,10.3,29.0,78.0,0.6
2/25/2019,Naples,IT,2.8,6.4,33.3,15.0,35.0,0.6
2/25/2019,Nara-shi,JP,4.5,11.2,20.8,20.0,61.0,5.8
2/25/2019,Nashik,IN,5.9,3.7,29.5,59.0,91.0,2.6
2/25/2019,Newport,GB,2.6,16.5,1.7,35.0,87.0,2.1
2/25/2019,Niigata,JP,3.4,6.5,30.4,19.0,59.0,1.5
2/25/2019,Ningbo,CN,11.8,35.2,10.6,82.0,168.0,6.1
2/25/2019,Novi Sad,RS,6.5,6.7,14.7,47.0,114.0,5.4
2/25/2019,Okayama,JP,5.6,19.5,15.2,26.0,80.0,10.0
2/25/2019,Osaka,JP,4.5,24.1,19.2,21.0,68.0,5.8
2/25/2019,Oviedo,ES,0.1,11.9,10.5,34.0,76.0,3.6
2/25/2019,Pachuca de Soto,MX,6.8,0.2,13.8,24.0,37.0,2.0
2/25/2019,Paris,FR,0.1,32.3,4.9,40.0,70.0,1.7
2/25/2019,Perth,AU,2.0,2.3,0.0,19.0,30.0,5.8
2/25/2019,Phoenix,US,6.1,22.3,14.5,19.0,44.0,0.1
2/25/2019,Pohang,KR,4.5,14.9,35.2,46.0,104.0,5.8
2/25/2019,Potsdam,DE,0.1,23.1,5.3,28.0,72.0,1.6
2/25/2019,Pécs,HU,5.0,12.3,16.0,39.0,75.0,1.3
2/25/2019,Płock,PL,4.3,9.1,11.8,36.0,97.0,1.8
2/25/2019,Qingdao,CN,0.1,23.8,20.4,90.0,165.0,6.6
2/25/2019,Qinhuangdao,CN,0.1,21.5,13.5,44.0,87.0,10.2
2/25/2019,Qiqihar,CN,5.5,7.4,32.5,47.0,112.0,5.1
2/25/2019,Rayong,TH,0.1,4.7,9.1,37.0,59.0,0.6
2/25/2019,Rijeka,HR,0.1,3.4,27.4,10.0,38.0,3.0
2/25/2019,Rome,IT,0.1,9.6,23.6,14.0,38.0,0.5
2/25/2019,Saint-Denis,RE,0.1,1.6,11.1,15.0,41.0,0.5
2/25/2019,Saitama,JP,4.5,20.4,19.2,22.0,70.0,2.9
2/25/2019,Samsun,TR,3.6,18.8,18.3,35.0,38.0,4.6
2/25/2019,Samut Prakan,TH,0.1,7.0,10.3,36.0,70.0,2.7
2/25/2019,Santiago,CL,3.7,16.1,10.4,44.0,47.0,10.2
2/25/2019,Sapporo,JP,3.4,16.7,24.1,18.0,55.0,2.9
2/25/2019,Sarajevo,BA,3.7,6.4,34.6,30.0,80.0,10.2
2/25/2019,Sejong,KR,8.9,25.1,24.8,81.0,168.0,7.2
2/25/2019,Sendai,JP,0.2,11.2,20.8,16.0,53.0,17.2
2/25/2019,Seongnam-si,KR,8.9,45.4,5.6,71.0,159.0,5.8
2/25/2019,Seoul,KR,7.8,37.1,15.2,64.0,155.0,5.8
2/25/2019,Shanghai,CN,10.0,33.0,19.5,65.0,162.0,3.6
2/25/2019,Shantou,CN,9.1,6.9,19.5,24.0,70.0,4.6
2/25/2019,Shenyang,CN,5.5,20.2,13.5,50.0,80.0,9.7
2/25/2019,Shenzhen,CN,9.5,15.6,7.4,30.0,65.0,2.1
2/25/2019,Shijiazhuang,CN,0.1,29.8,21.2,143.0,220.0,13.7
2/25/2019,Shizuoka,JP,2.3,10.2,20.0,14.0,42.0,1.5
2/25/2019,Skopje,MK,0.1,5.5,15.5,38.0,86.0,1.9
2/25/2019,Strasbourg,FR,0.1,25.6,13.0,34.0,53.0,1.6
2/25/2019,Suncheon,KR,5.6,11.2,48.1,34.0,78.0,5.8
2/25/2019,Surrey,CA,0.1,1.1,15.8,5.0,8.0,0.2
2/25/2019,Suwon,KR,6.7,26.0,21.6,67.0,157.0,5.8
2/25/2019,Suzhou,CN,10.0,34.8,19.5,84.0,170.0,5.1
2/25/2019,Swansea,GB,5.6,15.1,19.1,29.0,70.0,1.1
2/25/2019,Sydney,AU,2.3,4.7,12.1,22.0,28.0,1.5
2/25/2019,Szeged,HU,6.2,11.0,8.9,30.0,64.0,4.5
2/25/2019,São José dos Campos,BR,2.8,6.4,16.7,15.0,38.0,1.6
2/25/2019,São Paulo,BR,4.6,12.4,13.0,18.0,46.0,1.1
2/25/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2019,Taichung,TW,4.4,12.1,28.1,25.0,57.0,2.9
2/25/2019,Tainan,TW,4.7,10.2,32.0,46.0,70.0,4.3
2/25/2019,Taipei,TW,4.9,16.7,29.6,27.0,50.0,2.9
2/25/2019,Taitung City,TW,4.0,3.8,26.4,11.0,25.0,1.5
2/25/2019,Taiyuan,CN,15.6,25.6,35.0,122.0,195.0,15.8
2/25/2019,Takamatsu,JP,4.5,13.9,20.0,22.0,70.0,5.8
2/25/2019,Talca,CL,4.5,7.0,10.4,29.0,15.0,1.0
2/25/2019,Taoyuan City,TW,5.4,17.6,26.4,28.0,57.0,4.3
2/25/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2019,Tepic,MX,7.3,14.4,8.5,51.0,53.0,9.6
2/25/2019,Thiruvananthapuram,IN,6.5,2.5,27.3,56.0,98.0,1.7
2/25/2019,Tokyo,JP,4.5,30.6,14.5,24.0,74.0,2.9
2/25/2019,Toluca,MX,6.1,14.9,19.5,42.0,78.0,7.2
2/25/2019,Toyama,JP,3.4,5.6,33.6,18.0,57.0,2.9
2/25/2019,Trabzon,TR,3.0,17.0,30.1,27.0,50.0,5.6
2/25/2019,Tucson,US,3.8,12.7,17.6,19.0,25.0,0.3
2/25/2019,Ulan Bator,MN,0.2,9.2,7.0,80.0,186.0,7.0
2/25/2019,Ulsan,KR,6.7,23.2,32.0,49.0,109.0,5.8
2/25/2019,Utrecht,NL,3.6,24.6,0.6,29.0,72.0,1.5
2/25/2019,Utsunomiya,JP,3.4,13.0,20.8,20.0,65.0,1.5
2/25/2019,Vancouver,CA,0.1,2.5,14.1,5.0,6.0,0.2
2/25/2019,Vereeniging,ZA,4.4,4.2,8.6,24.0,82.0,1.6
2/25/2019,Visakhapatnam,IN,7.1,16.0,4.9,99.0,128.0,11.0
2/25/2019,Wakayama,JP,5.6,11.2,24.1,20.0,61.0,4.3
2/25/2019,Warsaw,PL,6.0,14.5,10.6,45.0,104.0,4.4
2/25/2019,Wollongong,AU,1.2,1.9,12.1,23.0,31.0,1.5
2/25/2019,Wrocław,PL,4.0,13.9,20.0,32.0,72.0,3.7
2/25/2019,Wuxi,CN,12.7,29.8,22.0,82.0,167.0,5.6
2/25/2019,Xiamen,CN,6.4,6.0,37.8,23.0,61.0,2.6
2/25/2019,Xining,CN,10.9,12.4,30.9,53.0,107.0,6.1
2/25/2019,Xinxiang,CN,21.0,37.1,28.1,161.0,264.0,16.3
2/25/2019,Xi’an,CN,12.7,27.0,18.3,116.0,198.0,5.6
2/25/2019,Xuchang,CN,11.8,27.0,27.7,113.0,209.0,5.1
2/25/2019,Yazd,IR,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2019,Yeosu,KR,5.6,14.9,31.2,37.0,76.0,7.2
2/25/2019,Yinchuan,CN,12.7,22.0,22.0,71.0,149.0,9.2
2/25/2019,Yokohama,JP,3.4,9.3,32.0,11.0,34.0,2.9
2/25/2019,Yunfu,CN,9.1,7.8,6.1,26.0,61.0,4.1
2/25/2019,Zenica,BA,5.4,6.4,24.8,40.0,57.0,40.1
2/25/2019,Zhengzhou,CN,13.5,31.1,34.6,135.0,251.0,9.2
2/25/2019,Zhuzhou,CN,7.3,17.0,11.0,51.0,117.0,4.6
2/25/2019,Ürümqi,CN,12.7,18.8,14.3,75.0,165.0,3.1
2/25/2019,İzmit,TR,19.0,12.6,13.4,21.0,51.0,4.4
2/25/2019,Łódź,PL,5.2,10.0,16.3,44.0,122.0,5.4
2/25/2019,Ōita,JP,4.5,8.4,21.6,17.0,59.0,5.8
2/26/2019,Adapazarı,TR,15.0,8.2,29.1,26.0,50.0,14.2
2/26/2019,Adelaide,AU,0.2,0.1,0.0,17.0,8.0,0.1
2/26/2019,Aguascalientes,MX,3.5,10.4,395.0,10.0,1.0,4.8
2/26/2019,Akita,JP,4.5,9.3,30.4,19.0,78.0,1.5
2/26/2019,Albuquerque,US,2.4,10.2,34.4,17.0,22.0,2.9
2/26/2019,Amsterdam,NL,7.9,33.4,1.4,38.0,89.0,1.9
2/26/2019,Andong,KR,6.7,18.6,20.0,58.0,117.0,5.8
2/26/2019,Ankara,TR,7.4,22.0,1.3,37.0,46.0,4.6
2/26/2019,Antwerpen,BE,0.1,32.5,2.9,40.0,75.0,2.1
2/26/2019,Anyang,CN,19.9,42.1,12.6,160.0,259.0,21.3
2/26/2019,Atlanta,US,3.5,15.8,24.1,15.0,39.0,1.5
2/26/2019,Bangkok,TH,0.1,7.0,10.7,32.0,72.0,1.1
2/26/2019,Beijing,CN,9.1,31.1,5.7,62.0,134.0,5.1
2/26/2019,Belfast,GB,2.5,29.3,6.5,40.0,102.0,3.6
2/26/2019,Belgrade,RS,9.6,22.8,15.8,51.0,117.0,7.2
2/26/2019,Bengaluru,IN,6.1,13.7,18.4,72.0,132.0,2.7
2/26/2019,Berlin,DE,0.1,22.2,8.2,37.0,84.0,1.1
2/26/2019,Bhopal,IN,8.5,15.6,23.6,110.0,117.0,7.6
2/26/2019,Bilbao,ES,0.1,16.0,24.8,35.0,76.0,4.1
2/26/2019,Bogotá,CO,7.3,8.2,7.4,52.0,97.0,0.7
2/26/2019,Brescia,IT,0.1,50.4,14.7,54.0,97.0,4.6
2/26/2019,Brisbane,AU,0.1,0.1,0.1,11.0,15.0,0.1
2/26/2019,Bristol,GB,2.3,24.6,1.0,38.0,87.0,2.2
2/26/2019,Brussels,BE,0.1,32.5,7.8,33.0,65.0,2.1
2/26/2019,Budapest,HU,5.8,13.3,15.0,33.0,61.0,1.6
2/26/2019,Bursa,TR,32.9,15.1,25.6,46.0,68.0,8.3
2/26/2019,Busan,KR,5.6,26.0,29.6,59.0,127.0,7.2
2/26/2019,Bydgoszcz,PL,2.8,6.6,24.7,28.0,63.0,1.5
2/26/2019,Calama,CL,2.7,2.8,0.8,35.0,16.0,1.5
2/26/2019,Cardiff,GB,2.3,25.2,3.7,48.0,112.0,2.1
2/26/2019,Changchun,CN,10.0,22.0,37.4,73.0,167.0,7.6
2/26/2019,Changsha,CN,9.1,18.8,5.7,49.0,132.0,4.1
2/26/2019,Changwon,KR,5.6,23.2,22.4,61.0,122.0,5.8
2/26/2019,Changzhou,CN,10.9,20.6,30.9,72.0,159.0,6.1
2/26/2019,Charleroi,BE,0.1,25.2,2.1,45.0,80.0,1.6
2/26/2019,Chengdu,CN,6.6,15.1,15.9,56.0,142.0,2.6
2/26/2019,Cheongju-si,KR,5.6,32.5,10.4,58.0,114.0,5.8
2/26/2019,Chiang Mai,TH,0.1,11.6,9.1,64.0,159.0,1.6
2/26/2019,Chiba,JP,3.4,9.3,33.6,21.0,65.0,1.5
2/26/2019,Chon Buri,TH,0.1,5.2,10.7,39.0,61.0,2.2
2/26/2019,Chongqing,CN,7.3,18.8,15.1,54.0,124.0,4.1
