,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
2/15/2020,Kanazawa,JP,4.5,5.6,28.9,14.0,46.0,1.5
2/15/2020,Kaohsiung,TW,3.3,11.2,14.5,28.0,42.0,4.3
2/15/2020,Katowice,PL,3.1,7.3,21.5,22.0,67.0,4.8
2/15/2020,Kayseri,TR,6.9,0.1,5.1,46.0,78.0,9.4
2/15/2020,Kecskemét,HU,4.2,5.1,17.4,18.0,39.0,1.8
2/15/2020,Keelung,TW,2.9,8.4,17.6,22.0,46.0,2.9
2/15/2020,Kobe,JP,7.8,27.8,5.6,15.0,55.0,1.5
2/15/2020,Kolkata,IN,6.6,24.1,8.0,98.0,159.0,5.8
2/15/2020,Konya,TR,9.8,26.6,7.2,53.0,136.0,9.5
2/15/2020,Kraków,PL,4.7,15.8,23.2,24.0,63.0,3.0
2/15/2020,Kumamoto,JP,2.3,10.2,11.2,19.0,57.0,2.9
2/15/2020,Kunming,CN,4.6,4.2,32.9,30.0,85.0,4.1
2/15/2020,Kyoto,JP,6.7,19.5,8.8,16.0,50.0,2.9
2/15/2020,Lampang,TH,0.1,2.4,17.0,53.0,104.0,1.1
2/15/2020,Lanzhou,CN,5.5,7.8,27.7,50.0,68.0,4.6
2/15/2020,Las Palmas de Gran Canaria,ES,0.1,5.5,21.2,18.0,30.0,1.1
2/15/2020,Las Vegas,US,0.1,12.3,10.2,23.0,43.0,0.6
2/15/2020,Leeds,GB,4.2,8.9,18.3,5.0,25.0,2.2
2/15/2020,Lhasa,CN,4.6,3.7,27.7,20.0,38.0,2.6
2/15/2020,Lima,PE,25.9,6.5,3.3,22.0,64.0,8.2
2/15/2020,London,GB,2.2,5.2,20.7,8.0,20.0,1.5
2/15/2020,Macau,MO,5.8,10.5,12.2,28.0,57.0,0.6
2/15/2020,Madrid,ES,0.1,20.2,4.9,23.0,68.0,2.6
2/15/2020,Marseille,FR,0.1,14.2,13.3,19.0,49.0,0.4
2/15/2020,Matsuyama,JP,7.8,18.6,4.8,21.0,61.0,4.3
2/15/2020,Melbourne,AU,0.7,4.7,11.2,9.0,26.0,0.3
2/15/2020,Mexico City,MX,5.1,9.1,17.9,48.0,51.0,4.6
2/15/2020,Middelburg,ZA,2.5,4.2,11.0,20.0,25.0,1.1
2/15/2020,Milan,IT,0.1,35.7,18.7,54.0,129.0,3.6
2/15/2020,Milwaukee,US,3.2,8.4,21.2,15.0,37.0,0.5
2/15/2020,Miskolc,HU,7.9,7.0,2.9,50.0,133.0,4.2
2/15/2020,Mokpo,KR,5.6,12.1,19.2,43.0,87.0,5.8
2/15/2020,Monterrey,MX,14.9,16.2,16.8,48.0,79.0,7.9
2/15/2020,Morelia,MX,29.0,16.6,13.6,26.0,68.0,11.5
2/15/2020,Moscow,RU,3.4,22.0,6.2,12.0,34.0,1.3
2/15/2020,Mumbai,IN,7.3,18.3,13.9,95.0,144.0,5.5
2/15/2020,Muzaffarnagar,IN,12.7,6.7,7.8,105.0,156.0,9.0
2/15/2020,Nagoya,JP,5.6,21.3,6.4,16.0,53.0,2.9
2/15/2020,Nagpur,IN,3.9,22.3,27.4,55.0,98.0,5.4
2/15/2020,Nakhon Pathom,TH,0.1,5.2,8.7,46.0,87.0,1.1
2/15/2020,Nanchang,CN,5.5,3.2,22.4,11.0,42.0,1.6
2/15/2020,Nanjing,CN,6.4,7.8,2.5,15.0,50.0,2.6
2/15/2020,Nanning,CN,6.4,4.6,17.5,26.0,59.0,3.6
2/15/2020,Naples,IT,4.8,8.6,27.3,17.0,43.0,1.7
2/15/2020,Nara-shi,JP,5.6,11.2,7.3,16.0,46.0,2.9
2/15/2020,Nashik,IN,5.3,20.2,39.0,63.0,139.0,1.8
2/15/2020,Nizhniy Novgorod,RU,3.2,11.4,8.3,33.0,85.0,2.9
2/15/2020,Niš,RS,3.7,6.4,12.3,38.0,100.0,6.9
2/15/2020,Novi Sad,RS,5.3,6.6,11.8,31.0,72.0,2.1
2/15/2020,Novosibirsk,RU,3.9,24.4,4.7,31.0,85.0,8.5
2/15/2020,Oaxaca,MX,17.5,8.2,16.3,17.0,21.0,40.5
2/15/2020,Okayama,JP,8.9,15.8,12.1,15.0,55.0,5.8
2/15/2020,Osaka,JP,6.7,23.2,7.3,17.0,55.0,2.9
2/15/2020,Oviedo,ES,0.1,9.6,8.6,20.0,55.0,3.6
2/15/2020,Pachuca de Soto,MX,10.0,16.8,20.2,41.0,58.0,2.7
2/15/2020,Paris,FR,0.1,16.2,18.4,26.0,49.0,0.6
2/15/2020,Patna,IN,7.0,16.6,4.1,99.0,150.0,3.8
2/15/2020,Perth,AU,3.0,2.3,19.0,22.0,42.0,2.9
2/15/2020,Phoenix,US,5.7,11.0,13.6,20.0,47.0,0.1
2/15/2020,Pohang,KR,5.6,12.1,35.2,36.0,70.0,5.8
2/15/2020,Port Elizabeth,ZA,3.4,1.4,7.0,20.0,34.0,2.1
2/15/2020,Pristina,XK,19.9,12.4,16.8,18.0,57.0,5.3
2/15/2020,Pécs,HU,3.9,8.0,11.7,10.0,39.0,1.2
2/15/2020,Płock,PL,8.1,7.5,15.0,40.0,106.0,1.2
2/15/2020,Qingdao,CN,0.1,5.1,22.8,16.0,53.0,2.1
2/15/2020,Qinhuangdao,CN,5.9,3.2,27.3,18.0,46.0,4.6
2/15/2020,Qiqihar,CN,3.7,2.8,28.5,25.0,65.0,3.6
2/15/2020,Rayong,TH,0.1,4.1,8.7,36.0,55.0,2.2
2/15/2020,Rijeka,HR,0.1,3.4,26.4,8.0,29.0,1.8
2/15/2020,Rome,IT,0.1,22.0,12.6,20.0,61.0,0.2
2/15/2020,Saint Petersburg,RU,1.9,15.0,10.7,7.0,27.0,8.2
2/15/2020,Saitama,JP,5.6,21.3,13.6,17.0,57.0,2.9
2/15/2020,Samsun,TR,8.5,25.7,23.5,51.0,43.0,7.0
2/15/2020,Samut Prakan,TH,0.1,3.5,9.5,36.0,74.0,1.6
2/15/2020,Santa Cruz de Tenerife,ES,0.1,10.6,17.1,22.0,38.0,2.6
2/15/2020,Santiago,CL,6.9,17.9,24.8,65.0,77.0,10.2
2/15/2020,Sapporo,JP,2.3,8.4,27.2,9.0,25.0,2.9
2/15/2020,Sejong,KR,7.8,19.5,28.1,66.0,151.0,4.3
2/15/2020,Sendai,JP,0.3,16.7,24.8,20.0,63.0,25.8
2/15/2020,Seongnam-si,KR,6.7,26.0,18.4,55.0,122.0,2.9
2/15/2020,Seoul,KR,7.8,35.2,17.6,55.0,134.0,5.8
2/15/2020,Shanghai,CN,6.1,9.6,14.3,12.0,50.0,2.6
2/15/2020,Shantou,CN,5.0,5.5,20.8,21.0,59.0,3.6
2/15/2020,Shenyang,CN,4.6,6.9,20.4,50.0,70.0,4.6
2/15/2020,Shenzhen,CN,4.6,8.7,17.9,20.0,55.0,2.6
2/15/2020,Shijiazhuang,CN,3.2,3.7,26.4,30.0,50.0,3.1
2/15/2020,Shillong,IN,4.8,1.4,9.4,87.0,171.0,4.7
2/15/2020,Shizuoka,JP,4.5,8.4,12.1,10.0,30.0,4.3
2/15/2020,Skopje,MK,3.9,8.6,13.0,18.0,38.0,0.6
2/15/2020,Suncheon,KR,8.9,19.5,26.4,37.0,87.0,7.2
2/15/2020,Surrey,CA,0.1,3.6,9.1,3.0,10.0,0.2
2/15/2020,Suwon,KR,6.7,28.8,20.8,59.0,137.0,5.8
2/15/2020,Sydney,AU,2.3,5.6,12.8,19.0,22.0,1.5
2/15/2020,Szczecin,PL,0.1,7.4,17.1,15.0,60.0,3.6
2/15/2020,Szeged,HU,4.5,6.6,10.8,19.0,61.0,4.5
2/15/2020,São Paulo,BR,3.7,11.0,15.5,18.0,46.0,1.1
2/15/2020,Taichung,TW,4.3,13.0,18.4,37.0,76.0,4.3
2/15/2020,Tainan,TW,3.4,11.2,16.0,34.0,57.0,4.3
2/15/2020,Taipei,TW,4.9,15.8,17.6,20.0,55.0,4.3
2/15/2020,Taitung City,TW,3.2,1.9,12.1,13.0,21.0,2.9
2/15/2020,Taiyuan,CN,2.9,3.2,26.4,31.0,46.0,3.1
2/15/2020,Takamatsu,JP,4.5,13.0,12.1,15.0,42.0,2.9
2/15/2020,Talca,CL,5.7,4.2,8.0,31.0,24.0,1.5
2/15/2020,Taoyuan City,TW,5.3,17.6,16.0,28.0,63.0,4.3
2/15/2020,Tarnów,PL,6.0,7.5,20.6,34.0,88.0,10.9
2/15/2020,Tbilisi,GE,3.7,16.5,9.2,22.0,55.0,1.6
2/15/2020,Tel Aviv,IL,4.5,11.8,24.8,50.0,69.0,1.5
2/15/2020,Tepic,MX,8.1,18.4,4.0,48.0,50.0,4.3
2/15/2020,Thiruvananthapuram,IN,12.1,7.9,18.5,57.0,102.0,3.6
2/15/2020,Thrissur,IN,4.4,6.9,15.8,76.0,46.0,2.8
2/15/2020,Tokyo,JP,5.6,28.8,12.8,18.0,59.0,2.9
2/15/2020,Toluca,MX,12.3,20.4,21.5,54.0,107.0,4.3
2/15/2020,Toyama,JP,5.6,6.5,20.0,16.0,55.0,1.5
2/15/2020,Trabzon,TR,9.6,34.5,13.0,38.0,71.0,5.7
2/15/2020,Tucson,US,2.7,11.8,14.5,14.0,17.0,0.2
2/15/2020,Ulan Bator,MN,0.2,14.0,6.1,70.0,190.0,13.7
2/15/2020,Ulsan,KR,6.7,17.6,30.4,32.0,70.0,4.3
2/15/2020,Utrecht,NL,1.3,7.3,19.3,15.0,40.0,0.3
2/15/2020,Utsunomiya,JP,5.6,13.9,14.5,20.0,63.0,1.5
2/15/2020,Valencia,ES,0.1,10.1,10.2,24.0,72.0,2.1
2/15/2020,Vancouver,CA,0.1,4.2,8.9,4.0,9.0,0.2
2/15/2020,Vereeniging,ZA,5.3,5.5,12.6,40.0,74.0,2.9
2/15/2020,Visakhapatnam,IN,8.8,26.1,9.5,87.0,156.0,4.1
2/15/2020,Vitória,BR,1.4,2.0,8.8,14.8,16.6,8.5
2/15/2020,Wollongong,AU,2.3,1.9,13.6,23.0,19.0,1.5
2/15/2020,Wrocław,PL,3.6,11.5,21.0,25.0,75.0,2.2
2/15/2020,Wuhan,CN,6.6,3.7,22.0,17.0,53.0,2.6
2/15/2020,Xiamen,CN,4.7,5.1,26.9,17.0,55.0,3.1
2/15/2020,Xining,CN,6.4,9.2,32.9,64.0,76.0,5.1
2/15/2020,Xinxiang,CN,6.4,3.7,21.2,33.0,78.0,3.6
2/15/2020,Xi’an,CN,3.7,3.2,27.3,52.0,59.0,3.1
2/15/2020,Xuchang,CN,5.5,5.1,20.4,25.0,53.0,3.6
2/15/2020,Yeosu,KR,6.7,17.6,24.1,31.0,72.0,5.8
2/15/2020,Yinchuan,CN,4.6,4.2,26.9,36.0,59.0,4.1
2/15/2020,Yokohama,JP,6.7,26.9,8.8,17.0,55.0,2.9
2/15/2020,Yunfu,CN,6.4,2.8,16.7,24.0,55.0,4.1
2/15/2020,Zenica,BA,3.9,13.3,15.5,39.0,57.0,39.6
2/15/2020,Zhengzhou,CN,4.4,5.1,26.9,30.0,46.0,3.1
2/15/2020,Zhuzhou,CN,5.5,4.2,22.0,10.0,25.0,2.1
2/15/2020,Ürümqi,CN,11.8,15.6,27.3,63.0,162.0,4.6
2/15/2020,İzmit,TR,14.5,19.4,7.8,38.0,74.0,2.6
2/15/2020,Łódź,PL,4.7,8.3,16.2,40.0,109.0,4.9
2/15/2020,Ōita,JP,6.7,13.0,8.0,18.0,55.0,4.3
2/16/2020,Abu Dhabi,AE,0.1,15.1,24.4,52.0,65.0,5.6
2/16/2020,Adapazarı,TR,12.2,6.7,18.7,31.0,60.0,17.4
2/16/2020,Adelaide,AU,1.3,1.4,6.5,10.0,13.0,0.6
2/16/2020,Amsterdam,NL,2.6,3.4,23.0,7.0,16.0,0.2
2/16/2020,Andong,KR,7.8,8.4,28.1,11.0,34.0,4.3
2/16/2020,Ankara,TR,6.9,21.0,6.0,44.0,79.0,3.6
2/16/2020,Anyang,CN,5.7,6.0,26.0,30.0,50.0,5.6
2/16/2020,Athens,GR,0.1,6.9,22.0,15.0,46.0,5.1
2/16/2020,Balıkesir,TR,5.7,8.6,27.0,27.0,55.0,56.2
2/16/2020,Bangkok,TH,0.1,7.0,5.6,23.0,53.0,1.1
2/16/2020,Beijing,CN,2.2,3.2,26.4,10.0,17.0,1.1
2/16/2020,Belfast,GB,1.4,21.1,12.4,10.0,26.0,0.6
2/16/2020,Belgrade,RS,8.8,11.4,17.7,42.0,111.0,6.0
2/16/2020,Bengaluru,IN,8.4,13.3,17.2,63.0,103.0,4.4
2/16/2020,Berlin,DE,0.1,7.4,20.8,9.0,17.0,1.1
2/16/2020,Bhopal,IN,7.3,16.6,7.8,88.0,140.0,10.5
2/16/2020,Bilbao,ES,0.1,1.9,23.2,6.0,25.0,1.6
2/16/2020,Bogotá,CO,5.5,5.0,6.1,20.0,46.0,0.6
2/16/2020,Brescia,IT,0.1,31.6,24.4,51.0,134.0,0.6
2/16/2020,Brisbane,AU,1.0,2.8,4.1,12.0,21.0,0.6
2/16/2020,Budapest,HU,6.9,14.4,8.2,36.0,89.0,4.0
2/16/2020,Burgos,ES,0.1,2.8,22.4,10.0,25.0,2.1
2/16/2020,Bursa,TR,17.7,11.4,18.3,40.0,79.0,6.2
2/16/2020,Busan,KR,4.5,8.4,28.1,13.0,34.0,4.3
2/16/2020,Bydgoszcz,PL,3.2,5.7,22.8,17.0,49.0,1.7
2/16/2020,Calama,CL,2.4,3.2,8.5,29.0,27.0,1.7
2/16/2020,Castelló de la Plana,ES,0.1,7.8,17.1,22.0,65.0,2.6
2/16/2020,Chandigarh,IN,5.0,11.4,11.1,83.0,146.0,7.0
2/16/2020,Changchun,CN,3.7,3.2,29.7,27.0,59.0,4.1
2/16/2020,Changsha,CN,4.6,2.8,26.4,20.0,50.0,2.1
2/16/2020,Changwon,KR,4.5,7.5,28.1,10.0,25.0,4.3
2/16/2020,Chengdu,CN,3.8,4.6,22.0,56.0,82.0,2.1
2/16/2020,Chennai,IN,7.7,4.8,5.2,34.0,85.0,3.2
2/16/2020,Cheongju-si,KR,5.6,12.1,24.1,13.0,42.0,2.9
2/16/2020,Chiang Mai,TH,0.1,11.0,9.9,64.0,159.0,0.6
2/16/2020,Chiba,JP,6.7,17.6,7.3,24.0,63.0,2.9
2/16/2020,Chon Buri,TH,0.1,5.2,7.1,24.0,42.0,1.1
2/16/2020,Chongqing,CN,3.7,4.6,24.0,41.0,68.0,3.1
2/16/2020,Chuncheon,KR,5.6,6.5,24.8,16.0,55.0,2.9
2/16/2020,Concepción,CL,9.5,3.8,8.6,19.0,35.0,2.4
2/16/2020,Daegu,KR,5.6,6.5,25.6,11.0,34.0,2.9
2/16/2020,Daejeon,KR,4.5,8.4,22.4,15.0,34.0,2.9
2/16/2020,Darwin,AU,2.8,0.3,4.2,17.0,13.0,0.2
2/16/2020,Delhi,IN,11.1,23.0,4.2,139.0,186.0,8.5
2/16/2020,Denver,US,3.7,17.4,10.2,20.0,46.0,0.6
2/16/2020,Dongguan,CN,6.7,3.7,16.7,3.0,9.0,3.6
2/16/2020,Donostia / San Sebastián,ES,0.1,3.2,26.0,9.0,21.0,2.1
2/16/2020,Douliu,TW,4.0,7.5,16.0,19.0,42.0,2.9
2/16/2020,Edinburgh,GB,0.4,2.3,31.7,8.0,17.0,4.5
2/16/2020,Erzurum,TR,9.1,29.2,27.9,56.0,168.0,5.3
2/16/2020,Foshan,CN,5.1,4.6,16.7,8.0,9.0,2.6
2/16/2020,Fukuoka,JP,4.5,4.7,28.1,12.0,42.0,1.5
2/16/2020,Fushun,CN,3.7,2.8,28.5,46.0,59.0,5.6
2/16/2020,Fuzhou,CN,6.8,2.8,20.4,6.0,13.0,2.1
2/16/2020,Gandhinagar,IN,5.9,9.0,14.7,84.0,147.0,7.7
2/16/2020,Gdańsk,PL,3.2,3.2,22.8,9.0,51.0,2.9
2/16/2020,Ghāziābād,IN,9.5,33.0,7.8,135.0,188.0,9.4
2/16/2020,Guadalajara,MX,5.4,13.9,12.7,30.0,59.0,2.3
2/16/2020,Guangzhou,CN,6.4,4.6,17.1,5.0,13.0,2.1
2/16/2020,Guiyang,CN,3.7,2.3,24.8,26.0,55.0,4.6
2/16/2020,Gwangju,KR,4.5,7.5,25.6,11.0,25.0,2.9
2/16/2020,Győr,HU,4.9,4.7,21.4,13.0,58.0,1.4
2/16/2020,Haarlem,NL,1.4,3.8,22.8,9.0,23.0,0.3
2/16/2020,Haifa,IL,3.4,9.0,25.8,42.0,68.0,3.5
2/16/2020,Haikou,CN,5.5,2.8,19.5,14.0,30.0,1.6
2/16/2020,Hamburg,DE,0.1,5.1,22.0,10.0,25.0,3.1
2/16/2020,Hangzhou,CN,5.5,3.2,28.9,28.0,57.0,2.6
2/16/2020,Hanoi,VN,4.0,7.8,7.0,23.0,63.0,4.0
2/16/2020,Harbin,CN,4.7,5.5,31.7,19.0,50.0,7.1
2/16/2020,Hefei,CN,3.8,5.1,24.0,29.0,63.0,3.1
2/16/2020,Hegang,CN,4.0,1.0,28.5,20.0,57.0,4.6
2/16/2020,Hiroshima,JP,7.8,12.1,13.6,15.0,50.0,1.5
2/16/2020,Hong Kong,HK,7.4,8.8,13.8,8.0,22.0,1.9
2/16/2020,Hsinchu,TW,3.8,6.5,21.6,13.0,25.0,2.9
2/16/2020,Hyderabad,IN,5.5,16.8,15.1,87.0,154.0,6.0
2/16/2020,Hāpur,IN,10.8,28.5,3.9,120.0,182.0,6.3
2/16/2020,Incheon,KR,6.7,10.2,22.4,22.0,55.0,4.3
2/16/2020,Indianapolis,US,2.2,8.4,20.8,12.0,37.0,1.5
2/16/2020,Istanbul,TR,35.7,8.4,31.9,26.0,53.0,8.7
2/16/2020,Jacksonville,US,3.4,1.9,13.9,16.0,29.0,0.3
2/16/2020,Jaipur,IN,5.8,30.4,14.3,74.0,117.0,6.5
2/16/2020,Jeju City,KR,4.5,5.6,30.4,16.0,38.0,1.5
2/16/2020,Jeonju,KR,4.5,6.5,25.6,12.0,38.0,11.5
2/16/2020,Jieyang,CN,6.4,2.8,20.8,10.0,13.0,4.1
2/16/2020,Jinan,CN,0.1,6.0,27.3,22.0,42.0,4.6
2/16/2020,Johannesburg,ZA,8.2,6.0,7.0,24.0,53.0,1.6
2/16/2020,Kagoshima,JP,3.4,2.8,28.9,7.0,21.0,2.9
2/16/2020,Kanazawa,JP,3.4,4.7,27.2,13.0,42.0,1.5
2/16/2020,Kaohsiung,TW,3.8,10.2,15.2,24.0,42.0,2.9
2/16/2020,Katowice,PL,3.0,5.3,24.0,14.0,50.0,4.6
2/16/2020,Kayseri,TR,5.9,0.1,4.3,41.0,72.0,7.3
2/16/2020,Kecskemét,HU,4.9,6.8,19.6,30.0,67.0,6.7
2/16/2020,Keelung,TW,4.0,2.8,25.6,16.0,25.0,2.9
2/16/2020,Kobe,JP,4.5,13.0,14.5,12.0,46.0,1.5
2/16/2020,Kolkata,IN,6.9,28.3,6.8,120.0,173.0,7.2
2/16/2020,Konya,TR,3.6,14.3,22.6,26.0,84.0,3.9
2/16/2020,Kraków,PL,8.9,19.7,6.9,47.0,77.0,2.1
2/16/2020,Kumamoto,JP,1.2,2.8,28.9,10.0,30.0,1.5
2/16/2020,Kunming,CN,5.8,4.2,20.8,37.0,107.0,3.6
2/16/2020,Kyoto,JP,5.6,13.9,13.6,12.0,42.0,2.9
2/16/2020,Lampang,TH,0.1,4.7,18.6,67.0,147.0,1.1
2/16/2020,Lanzhou,CN,8.2,19.2,13.9,56.0,97.0,8.7
2/16/2020,Las Palmas de Gran Canaria,ES,0.1,5.5,26.4,20.0,38.0,2.6
2/16/2020,Las Vegas,US,0.1,10.8,11.4,31.0,53.0,1.0
2/16/2020,Leeds,GB,3.9,4.2,31.3,8.0,22.0,2.2
2/16/2020,Lhasa,CN,4.6,2.8,28.1,13.0,25.0,3.6
2/16/2020,Lima,PE,11.1,5.6,3.5,20.0,56.0,11.3
2/16/2020,London,GB,3.7,6.0,24.2,6.0,16.0,1.6
2/16/2020,Los Angeles,US,7.9,16.7,20.0,34.0,63.0,1.5
2/16/2020,Macau,MO,7.6,5.4,13.1,12.0,17.0,0.8
2/16/2020,Madrid,ES,0.1,17.4,7.4,22.0,63.0,2.1
2/16/2020,Marseille,FR,0.1,7.4,22.8,18.0,49.0,0.6
2/16/2020,Matsuyama,JP,5.6,13.0,6.4,19.0,57.0,2.9
2/16/2020,Melbourne,AU,0.9,2.8,10.4,7.0,17.0,0.2
2/16/2020,Mexico City,MX,3.4,8.5,17.3,46.0,65.0,4.7
2/16/2020,Middelburg,ZA,2.3,3.2,9.4,22.0,25.0,0.6
2/16/2020,Milan,IT,0.1,37.5,27.3,57.0,151.0,3.1
2/16/2020,Milwaukee,US,3.1,9.3,25.1,16.0,49.0,0.3
2/16/2020,Miskolc,HU,8.0,8.0,4.0,53.0,144.0,5.2
2/16/2020,Mokpo,KR,4.5,3.8,24.8,15.0,30.0,2.9
2/16/2020,Monterrey,MX,17.2,24.1,23.3,57.0,93.0,10.3
2/16/2020,Morelia,MX,29.1,14.2,32.0,42.0,74.0,25.0
2/16/2020,Moscow,RU,2.5,15.1,15.2,11.0,34.0,1.3
2/16/2020,Mumbai,IN,8.7,21.1,15.6,108.0,163.0,4.9
2/16/2020,Muzaffarnagar,IN,15.3,13.3,7.8,151.0,190.0,8.0
2/16/2020,Nagoya,JP,4.5,15.8,6.4,13.0,42.0,1.5
2/16/2020,Nagpur,IN,1.8,15.0,9.1,39.0,86.0,3.4
2/16/2020,Nakhon Pathom,TH,0.1,6.4,8.3,42.0,93.0,1.6
2/16/2020,Nanchang,CN,2.8,3.2,31.3,26.0,57.0,3.1
2/16/2020,Nanjing,CN,4.6,5.5,2.1,35.0,74.0,2.6
2/16/2020,Nanning,CN,4.6,2.8,24.8,10.0,17.0,3.6
2/16/2020,Naples,IT,6.6,18.3,18.4,25.0,63.0,1.7
2/16/2020,Nara-shi,JP,4.5,9.3,10.4,14.0,38.0,2.9
2/16/2020,Nashik,IN,5.2,19.2,41.9,69.0,155.0,2.1
2/16/2020,Nizhniy Novgorod,RU,2.5,7.1,13.9,20.0,64.0,2.4
2/16/2020,Niš,RS,6.9,8.5,7.9,62.0,160.0,6.1
2/16/2020,Novi Sad,RS,5.8,8.2,14.1,46.0,113.0,5.7
2/16/2020,Novosibirsk,RU,12.6,32.6,4.6,78.0,172.0,12.8
2/16/2020,Oaxaca,MX,15.2,4.8,12.7,22.0,25.0,41.5
2/16/2020,Okayama,JP,6.7,13.0,12.1,17.0,55.0,4.3
2/16/2020,Osaka,JP,4.5,14.9,11.2,14.0,42.0,1.5
2/16/2020,Oviedo,ES,0.1,9.6,11.6,20.0,46.0,3.5
2/16/2020,Pachuca de Soto,MX,9.2,6.5,16.9,27.0,42.0,2.6
2/16/2020,Paris,FR,0.1,4.8,22.2,13.0,30.0,0.6
2/16/2020,Patna,IN,8.4,18.1,2.8,110.0,158.0,4.1
2/16/2020,Perth,AU,2.0,1.2,14.0,11.0,21.0,5.8
2/16/2020,Pohang,KR,4.5,6.5,28.1,19.0,38.0,5.8
2/16/2020,Port Elizabeth,ZA,3.7,2.3,9.0,22.0,46.0,2.1
2/16/2020,Pristina,XK,22.4,14.3,6.9,45.0,108.0,5.0
2/16/2020,Pécs,HU,4.8,8.8,11.0,29.0,83.0,2.1
2/16/2020,Płock,PL,6.4,3.5,25.4,15.0,51.0,2.0
2/16/2020,Qingdao,CN,0.1,4.6,26.0,22.0,55.0,3.1
2/16/2020,Qinhuangdao,CN,5.4,2.3,28.9,17.0,38.0,5.1
2/16/2020,Qiqihar,CN,3.9,3.2,29.3,30.0,59.0,7.1
2/16/2020,Rayong,TH,0.1,4.7,8.7,30.0,53.0,1.6
2/16/2020,Rijeka,HR,0.1,2.7,25.5,9.0,37.0,2.0
2/16/2020,Rome,IT,0.1,17.9,13.0,31.0,78.0,0.2
2/16/2020,Saint Petersburg,RU,2.2,14.6,11.9,19.0,61.0,9.3
2/16/2020,Saitama,JP,4.5,13.0,12.1,23.0,68.0,1.5
2/16/2020,Samsun,TR,6.2,16.7,23.8,56.0,51.0,6.5
2/16/2020,Samut Prakan,TH,0.1,2.4,10.7,32.0,74.0,2.7
2/16/2020,Santa Cruz de Tenerife,ES,0.1,6.4,19.5,11.0,25.0,3.1
2/16/2020,Santiago,CL,4.8,9.3,24.2,53.0,62.0,10.2
2/16/2020,Sapporo,JP,2.3,9.3,24.1,5.0,17.0,2.9
2/16/2020,Sejong,KR,5.6,10.2,23.3,18.0,46.0,2.9
2/16/2020,Sendai,JP,0.2,7.5,23.3,16.0,55.0,18.6
2/16/2020,Seongnam-si,KR,5.6,12.1,20.0,26.0,61.0,2.9
2/16/2020,Seoul,KR,5.6,13.0,19.2,25.0,61.0,4.3
2/16/2020,Shanghai,CN,5.6,6.0,27.3,32.0,74.0,3.1
2/16/2020,Shantou,CN,5.5,3.7,19.5,9.0,13.0,3.1
2/16/2020,Shenyang,CN,3.7,4.2,26.0,70.0,57.0,3.6
2/16/2020,Shenzhen,CN,6.4,5.5,15.5,7.0,17.0,2.6
2/16/2020,Shijiazhuang,CN,3.0,3.2,29.3,23.0,30.0,3.1
2/16/2020,Shillong,IN,4.7,1.3,8.1,91.0,177.0,4.5
2/16/2020,Shizuoka,JP,3.4,5.6,11.2,10.0,30.0,2.9
2/16/2020,Skopje,MK,6.5,8.6,3.0,48.0,95.0,0.9
2/16/2020,Suncheon,KR,5.6,5.6,28.9,10.0,25.0,4.3
2/16/2020,Surrey,CA,0.1,3.9,9.1,6.0,13.0,0.3
2/16/2020,Suwon,KR,4.5,8.4,22.4,20.0,50.0,4.3
2/16/2020,Sydney,AU,1.2,2.8,12.8,14.0,17.0,1.5
2/16/2020,Szczecin,PL,0.1,2.6,24.6,7.0,29.0,4.9
2/16/2020,Szeged,HU,5.8,9.4,8.8,30.0,92.0,4.9
2/16/2020,São José dos Campos,BR,2.8,4.2,10.2,14.0,34.0,0.6
2/16/2020,São Paulo,BR,4.6,10.6,22.0,27.0,72.0,1.1
2/16/2020,Taichung,TW,4.3,8.4,15.2,16.0,30.0,2.9
2/16/2020,Tainan,TW,4.2,7.5,18.4,20.0,38.0,2.9
2/16/2020,Taipei,TW,4.3,8.4,21.6,19.0,30.0,2.9
2/16/2020,Taitung City,TW,4.4,2.8,20.0,12.0,17.0,2.9
2/16/2020,Taiyuan,CN,3.4,4.6,28.5,24.0,46.0,4.6
2/16/2020,Takamatsu,JP,4.5,16.7,9.6,17.0,46.0,2.9
2/16/2020,Talca,CL,3.7,2.5,6.4,22.0,21.0,1.4
2/16/2020,Taoyuan City,TW,4.5,8.4,20.0,15.0,30.0,1.5
2/16/2020,Tarnów,PL,5.2,4.0,30.7,19.0,60.0,11.3
2/16/2020,Tbilisi,GE,4.6,16.5,9.0,30.0,68.0,1.6
2/16/2020,Tel Aviv,IL,4.5,19.9,20.5,52.0,82.0,1.5
2/16/2020,Tepic,MX,8.0,13.3,4.8,46.0,46.0,4.3
2/16/2020,Thiruvananthapuram,IN,11.1,5.8,16.9,61.0,128.0,3.9
2/16/2020,Thrissur,IN,6.1,7.2,8.3,65.0,16.0,2.2
2/16/2020,Tokyo,JP,5.6,20.4,8.0,23.0,74.0,1.5
2/16/2020,Toluca,MX,11.1,17.6,20.6,49.0,85.0,4.3
2/16/2020,Toyama,JP,5.6,5.6,21.6,13.0,50.0,1.5
2/16/2020,Trabzon,TR,7.4,29.2,17.2,45.0,96.0,4.5
2/16/2020,Tucson,US,2.4,12.5,15.1,14.0,25.0,0.2
2/16/2020,Ulan Bator,MN,0.3,15.1,5.3,75.0,200.0,18.8
